pdf_name,figure_name,fig_type,page,caption,image_path,x1,y1,x2,y2
14716_9789819827664,24.6,Table,576,"Table 24.6. Statistical analysis of proteinoid–PANI and input neuron mixed mode spiking. The input neurons’ spike amplitudes are more asymmetric (skewness: 4.06 mV) and peaked with heavier tails (kurtosis: 28.07 mV) than proteinoid–PANI samples (skewness: 2.10 mV, 12.77 mV). The input neurons exhibit a lower mean spike amplitude (–61.52 mV) and a broader range (–74.23 to 70.84 mV) than proteinoid–PANI samples (mean: 2.51 mV, range: 0.60–6.44 mV). The input neurons’ standard deviation (9.59 mV) is higher than the proteinoid— PANI samples’ (0.36 mV), indicating more spike amplitude variability. Proteinoid–PANI samples have a more symmetric distribution, shorter range, and lower spike amplitude variability than input neurons, suggesting more stable and consistent mixed mode spiking.",pdffigures2_out_newtests/figures/14716_9789819827664-Table24.6-1.png,72.0,204.48,360.0,321.12
14716_9789819827664,14.1,Figure,359,"Fig. 14.1. Scanning electron microscopy images revealing proteinoid structural organization and chloroform-induced morphological changes. The multipanel comparison captures ensembles showing microsphere budding phenomena, individual microsphere architecture, and the dramatic hollow sphere formation following chloroform exposure. Scale bars indicate magnification levels from micrometer to sub-micrometer resolution, enabling multi-scale structural analysis.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure14.1-1.png,52.559999999999995,72.72,378.0,200.16
14716_9789819827664,26.9,Figure,643,"Fig. 26.9. Electrical stimulation and response characteristics of proteinoid– actin networks. (a) Square-wave stimulation (1000 mV amplitude, 50% duty cycle) for 20 s. Recorded multi-channel network potentials on channels C–F at the same time. (b) Magnified view of the response during the 0.7–1.3 s interval reveals channel-specific membrane potential dynamics.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure26.9-1.png,54.0,72.0,379.44,158.4
14716_9789819827664,27.2,Figure,656,"Fig. 27.2. SEM image of hollow proteinoid microspheres formed in the presence of an inert electrolyte (KNO3; ionic strength 0.065mol/l). The hollow configuration (arrowheads) is evident from the contrast between the external shell and internal cavity, increasing the surface-area-to-volume ratio and potentially enhancing ion/molecule transfer across the membrane (scale bar: 1μm).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure27.2-1.png,61.919999999999995,72.0,371.52,293.03999999999996
14716_9789819827664,25.4,Table,613,Table 25.4. Magnitude statistics in dB.,pdffigures2_out_newtests/figures/14716_9789819827664-Table25.4-1.png,56.879999999999995,83.52,375.12,170.64
14716_9789819827664,25.5,Figure,613,Fig. 25.5. Comparison of input (blue) and output (red) amplitudes for each letter. Strong compression indicates amplitude normalization.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure25.5-1.png,54.0,198.0,379.44,369.36
14716_9789819827664,6.1,Table,175,"Table 6.1. Mean amplitude and mean period data for illuminated proteinoids under periodic cold light exposure. L-Glu:L-Phe displays oscillation durations ∼24× longer than the other proteinoids, indicating enhanced sensitivity to periodic illumination.",pdffigures2_out_newtests/figures/14716_9789819827664-Table6.1-1.png,52.559999999999995,504.71999999999997,380.15999999999997,580.3199999999999
14716_9789819827664,15.6,Figure,386,"Fig. 15.6. Analysis of resistance behavior for proteinoid formulation 2 showing (a, b) resistance evolution over time and (c, d) distribution of resistance measurements. The upper 95% confidence limit of mean resistance equals 9038.5 Ω while the lower 95% limit equals 1930.7 Ω.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure15.6-1.png,52.559999999999995,72.72,378.0,331.2
14716_9789819827664,24.4,Table,571,Table 24.4. Statistical comparison of phasic spiking behavior between input neurons and PANI–proteinoid samples.,pdffigures2_out_newtests/figures/14716_9789819827664-Table24.4-1.png,83.52,94.32,348.47999999999996,212.4
14716_9789819827664,24.23,Figure,595,"Fig. 24.23. Spiking behavior of PANI–Proteinoid on the ITO–glass substrate. The graphic displays the potential (mV) with time for various spiking behaviors, such as accommodation, chattering, mixed mode, phasic, thalamocortical, tonic, induced, and integrator spiking. The potential levels vary from –16.54 to 3.36 mV, with chattering spiking exhibiting the widest range (min: –16.54 mV, max: 3.36 mV). The integrator spiking behavior has the lowest potential values among the spiking patterns, with a minimum of –11.73 mV. Spiking patterns on the ITO– glass substrate are more variable compared to those on the Kombucha substrate, with noticeable changes in potential ranges and waveforms among the different spiking behaviors.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.23-1.png,54.0,72.0,379.44,238.32
14716_9789819827664,25.4,Figure,612,"Fig. 25.4. Spike train analysis showing input (black) and output (red) events. Parameters: C = 0.045, Fu = 0.022.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure25.4-1.png,108.0,72.0,325.44,251.28
14716_9789819827664,25.3,Table,612,Table 25.3. Amplitude and period statistics for input and output signals.,pdffigures2_out_newtests/figures/14716_9789819827664-Table25.3-1.png,98.64,325.44,333.36,426.24
14716_9789819827664,4.16,Figure,143,"Fig. 4.16. Structure of the guanidinium cation present in arginine side chains. The planar, resonance-stabilized form enables strong electrostatic interactions with anionic mineral precursors. Such binding characteristics likely contribute to the strong crystallization inhibition shown in Fig. 4.6.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure4.16-1.png,61.199999999999996,51.12,378.71999999999997,123.83999999999999
14716_9789819827664,21.11,Figure,497,"Fig. 21.11. Spectral-domain characterization of proteinoid L-Glu:L-Asp:LPhe signals. (a) Persistent power spectrum (dB) vs. normalized frequency (Hz), identifying dominant and secondary periodic components. (b) Scalogram showing time (s) vs. frequency (xπ/time), where intensity encodes time-varying energy distribution. (c) Signal potential (V) versus time (s); amplitude quartiles 1.99/2.88/3.95 mV, mean 3.56 mV, range 1.70–21.68 mV, SD 3.23 mV; period quartiles 152.00/172.50/208.00 s, mean 188.39 s, range 85.00–442.00 s, SD 60.77 s.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure21.11-1.png,58.32,352.8,374.4,488.15999999999997
14716_9789819827664,19.3,Figure,450,Fig. 19.3. Time series comparison of proteinoid (blue) and device (red) voltage oscillations with cross-correlation analysis showing minimal linear relationship between the signals.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure19.3-1.png,64.8,72.0,367.2,229.67999999999998
14716_9789819827664,3.1,Figure,87,"Fig. 3.1. Scanning electron microscopy (SEM) analysis of L-phenylalanine proteinoid morphology. The micrograph shows the typical spherical structure of thermally made L-phenylalanine proteinoids at a scale of 1 μm. Proteinoids reveal a unique cluster of spherical particles. These particles are about 200–800 nm in diameter and form larger aggregates. The surface reveals a granular texture. Individual microspheres are packed closely, giving it a cauliflower-like look. This is common in products of amino acid thermal condensation. Spherical proteinoid structures form through self-organization during thermal polymerization. L-phenylalanine monomers undergo polycondensation at high temperatures, usually between 160–200◦C, without water. The observed shape matches how peptide-like bonds form. This leads to the self-assembly of oligomers into stable, spherical structures. The uniform size and regular spherical shape point to a controlled process for nucleation and growth during proteinoid formation. These features are important for understanding prebiotic chemistry. These self-assembled structures could act as early compartments or protocells in studies about the origin of life. The scale bar reveals 1 μm. High-resolution imaging was done using standard SEM conditions. The sample was prepared with a gold coating to improve conductivity and image contrast.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure3.1-1.png,131.76,72.72,301.68,237.6
14716_9789819827664,22.10,Figure,524,"Fig. 22.10. Proteinoid dynamics under fractal soundscape stimulation. (a) Histogram of inter-proteinoid distances at the end of the simulation, with a predominant separation of 600–700 nm indicating moderate spatial dispersion. (b) Average inter-proteinoid distance over time, exhibiting rapid fluctuations around 600–650 nm, consistent with continuous motion driven by acoustic input while maintaining stable mean separation. (c) Spatial configuration at t = 50.00 s showing uniform distribution without evidence of aggregation or spatial patterning.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure22.10-1.png,98.64,72.72,332.64,488.15999999999997
14716_9789819827664,21.9,Figure,495,"Fig. 21.9. Spontaneous electrical activity characterization in proteinoid microspheres. (a) Normalized potential versus time displaying characteristic numbered spikes enabling individual event identification. (b) Statistical distributions: amplitude quartiles 1.99/2.88/3.95 mV, mean 3.56 mV, range 1.70–21.68 mV, SD 3.23 mV; period quartiles 152.00/172.50/208.00 s, mean 188.39 s, range 85.00– 442.00 s, SD 60.77 s. (c) Magnified representative spike: amplitude 2.65 mV, period 4.58 min (274.8 s) providing detailed morphology examination and baseline reference.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure21.9-1.png,92.88,72.72,339.12,493.2
14716_9789819827664,8.12,Figure,218,Fig. 8.12. DAP stimulation. Weak but significant correlation between proteinoid and device responses (R = 0.1543). Minimal temporal locking indicates reduced responsiveness to delayed after-potentials.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.12-1.png,54.0,353.52,379.44,532.0799999999999
14716_9789819827664,14.4,Figure,368,"Fig. 14.4. Molecular representations of chloroform-dipeptide interactions showing the structural evolution from initial separated configuration (left panel) to energy-minimized bound complex (right panel). The dipeptide L-Glu-L-Arg, composed of glutamic acid (containing negatively charged carboxylate side chain) and arginine (containing positively charged guanidinium side chain), undergoes conformational adjustment to accommodate chloroform binding through rotation about backbone torsion angles. The optimized geometry exhibits multiple stabilizing non-bonded interactions including electrostatic attractions between the chloroform dipole and charged amino acid side chains, and van der Waals contacts between chloroform chlorine atoms and the peptide backbone. Atomic color scheme: carbon (gray), nitrogen (blue), oxygen (red), hydrogen (white), chlorine (green). The energy minimization process converged normally at iteration 2511 with total system energy of −10.4245 kcal/mol, representing a stable bound complex compared to the separated reference state.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure14.4-1.png,95.75999999999999,72.0,337.68,241.2
14716_9789819827664,24.18,Figure,588,"Fig. 24.18. The firing rate graphs illustrate different spiking behaviors of PANIProteinoid on the PEN substrate. The firing rates display an equilibrium of positive and negative values, indicating a wide range of spiking activity. The firing rate of mixed mode spiking is substantially negative at –1.95 spikes/s, whereas phasic spiking and induced spiking have positive firing rates of 0.40 spikes/s and 0.32 spikes/s, respectively. The spiking behavior of PANI–Proteinoid is influenced in a broader sense by the PEN substrate as compared to the Kombucha substrate.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.18-1.png,61.919999999999995,322.56,371.52,488.15999999999997
14716_9789819827664,22.6,Figure,517,"Fig. 22.6. Spectrogram of Fractal-like Soundscape based on golden ratio harmonics. The visualization displays the frequency content over time, revealing the complex harmonic structure where frequencies follow the progression fn = 220 · φn Hz for n = 0, 1, . . . , 9. The distinct harmonic components and their temporal evolution demonstrate the fractal-like nature of the acoustic stimulus applied to the proteinoid system.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure22.6-1.png,54.0,72.72,379.44,243.35999999999999
14716_9789819827664,12.3,Figure,319,"Fig. 12.3. Scanning electron microscopy image of a polyaniline–proteinoid composite acquired at 1.50 kV accelerating voltage, spot size 1.9, and 13,000× magnification. Orange arrows indicate elongated polyaniline nanostructures, while circles highlight proteinoid ensembles coated with polyaniline. Scale bar: 3 μm. The image demonstrates intimate structural integration between components in the hybrid material.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure12.3-1.png,54.0,72.0,379.44,304.56
14716_9789819827664,11.13,Figure,304,"Fig. 11.13. Induced-mode spiking under omeprazole–proteinoid modulation. (a) Input vs. output signal comparison showing strong amplitude compression. (b) Output signal highlighting subtle fluctuations. (c) Cross-correlation revealing a temporal shift of 1590 ms (r = 0.6644). (d) Q–Q plot confirming distributional differences (KS statistic = 0.9844, p < 0.0001). Transformation magnitude quantified by RMSE = 62.8671 mV and maximum difference of 71.91 mV at 2.00 ms.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure11.13-1.png,77.75999999999999,47.519999999999996,596.16,339.84
14716_9789819827664,26.4,Table,652,Table 26.4. Comparison of various synthetic bioelectrical systems.,pdffigures2_out_newtests/figures/14716_9789819827664-Table26.4-1.png,54.72,83.52,378.0,225.35999999999999
14716_9789819827664,13.7,Figure,351,"Fig. 13.7. Box-and-whisker plots comparing membrane potential distributions of proteinoid microspheres in (a) deionized water and (b) heavy water (D2O) across eight independent recording channels (B–I). Each box represents the interquartile range (IQR) with edges at the first quartile Q1 (25th percentile) and third quartile Q3 (75th percentile), the horizontal line inside the box marking the median value (50th percentile). Whiskers extend to the most extreme non-outlier values within ±1.5× IQR from box edges, with red markers indicating statistical outliers falling beyond whisker limits. Deionized water samples exhibit substantially wider potential distributions (total range ΔV ≈ 150 mV spanning from approximately −75 mV to +75 mV) with numerous outliers, indicating high variability in membrane potentials and frequent large excursions from typical values. In contrast, D2O samples display much tighter, compressed distributions (range ΔV ≈ 100 mV) with fewer outliers and generally positive-shifted median values compared to H2O. The reduced box heights and whisker lengths in D2O conditions demonstrate decreased variability in membrane potentials, quantified by lower interquartile ranges and standard deviations. This dramatic difference in distributional characteristics provides statistical evidence for D2O-induced stabilization of membrane potential dynamics, with the isotope substitution suppressing both the mean fluctuation amplitude and the occurrence of large voltage excursions that characterize the more dynamic H2O system.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure13.7-1.png,54.0,72.72,379.44,254.16
14716_9789819827664,15.10,Figure,390,"Fig. 15.10. Habituation properties of proteinoid formulation 12F showing (a) resistance versus time via open circuit potentiometry, (b) histogram of resistance distribution over time, (c) box plot revealing mean resistance of 2,033,420.5 Ω, median of 2,032,772 Ω, standard deviation of 7,082.6 Ω, and interquartile range of 10,812 Ω, and (d) kernel distribution function fitted to data.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure15.10-1.png,72.0,72.72,361.44,339.12
14716_9789819827664,16.3,Figure,401,"Fig. 16.3. Current–voltage (I–V) characteristics of L-Glu:L-Phe:PLLA proteinoid suspensions. (a) Proteinoids dissolved in water exhibit a pinched hysteresis loop in their I–V response. (b) The addition of 180 mg of L-Glu:L-Phe proteinoid seeds to a supersaturated HAP solution increases the current and slightly alters the morphology of the pinched hysteresis near 0 V. (c) Enlarged view of the I–V characteristics around the origin. A direct comparison between (a) and (b) indicates subtle differences, with the HAP-containing system showing a marginally more ohmic character. However, hysteresis changes on the order of 1–5% remain within the measurement uncertainty. These results suggest that proteinoid interactions with calcium phosphate enhance charge transport in the system.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure16.3-1.png,60.48,72.72,371.52,357.12
14716_9789819827664,4.13,Figure,139,"Fig. 4.13. Input vs. proteinoid voltage characteristics. Top (Left): Input voltage time-series with increasing oscillatory amplitude. Top (Right): Input voltage histogram is asymmetric with strong positive skew. Bottom (Left): Proteinoid voltage exhibits damped oscillations and stable mean potential. Bottom (Right): Proteinoid voltage histogram is narrow and symmetric, demonstrating strong filtering and homeostatic control.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure4.13-1.png,79.92,46.8,573.12,331.2
14716_9789819827664,24.3,Table,568,"Table 24.3. Statistical comparison of chattering spike behavior between input neurons and proteinoid–PANI samples. Input neurons had a more asymmetric and peaked spike amplitude distribution than proteinoid–PANI samples (skewness: 1.24 mV, kurtosis: 4.60 mV). The input neurons exhibit a lower mean spike amplitude (–56.73 mV) and a broader range (–77.10 mV to 72.55 mV) than proteinoid–PANI samples (mean: 2.37 mV, range: 0.24–6.90 mV). The spike amplitudes of input neurons are more variable than those of proteinoid–PANI samples (0.78 mV), since their standard deviation (19.85 mV) is much higher. These measurements show that proteinoid–PANI samples have a more stable and consistent chattering spike behavior than input neurons, with a more symmetric distribution, shorter range, and lower spike amplitude variability.",pdffigures2_out_newtests/figures/14716_9789819827664-Table24.3-1.png,73.44,450.71999999999997,358.56,568.0799999999999
14716_9789819827664,11.5,Figure,290,"Fig. 11.5. Time-dependent potential measurements for proteinoids with varying omeprazole concentrations (0.72, 0.83, and 1.30 mg/ml) compared to blank control over a 24.8-day duration. Blank samples exhibit a stable baseline with minimal fluctuations. At 0.72 mg/ml, prominent high-amplitude spikes emerge. Increasing concentrations (0.83 and 1.30 mg/ml) reduce individual spike amplitudes and increase spike frequency, indicating concentration-dependent modulation of electrochemical dynamics.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure11.5-1.png,95.75999999999999,295.92,337.68,488.15999999999997
14716_9789819827664,3.13,Figure,119,"Fig. 3.13. Scanning electron microscopy analysis of proteinoid assembly modifications induced by magnetite (Fe3O4) nanoparticle incorporation. The micrograph reveals a round proteinoid assembly about 2μm wide. Its surface is unique, with many small bumps and irregularities. These features suggest that magnetite nanoparticles were successfully added to the proteinoid matrix during thermal polymerization. The surface topography differs a lot from the smooth shapes seen in pure proteinoid systems. This suggests that Fe3O4 particles serve as nucleation sites. They disrupt uniform assembly but still keep the spherical shape that proteinoid self-organization prefers. The surface texture reveals how magnetite nanoparticles spread in the proteinoid structure. Iron oxide particles cause small changes in the organic matrix. This results in surface roughness and uneven dimensions. The spherical shape stays even with minerals added. This reveals that the forces driving proteinoid sphere formation are still strong. Yet, the presence of minerals changes how the chains assemble and pack together. Magnetite particles add magnetic responsiveness to the proteinoid system. This keeps the bioactive properties of the amino acid polymer intact. As a result, we get hybrid materials. These materials could be used in magnetically guided drug delivery and responsive biomaterials. Fe3O4 likely improves the electrical conductivity of the proteinoid assembly. This happens because iron oxide adds semiconductor properties. As a result, it may allow new electrochemical behaviors that pure organic systems cannot achieve. Mineral–proteinoid composites reveal that we can create multifunctional biological materials. Inorganic parts offer physical properties like magnetism and conductivity. At the same time, organic parts add chemical functions such as catalysis and recognition. The 2 μm scale means these hybrid assemblies can interact with cells. Their magnetic properties allow for external control over how they spread and act in biological systems. This is a big step forward in creating responsive proteinoid-based materials for biotechnological uses.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure3.13-1.png,126.72,72.0,305.28,222.48
14716_9789819827664,9.2,Table,246,"Table 9.2. Summary of thalamocortical potential analysis in proteinoid–chondroitin mixture (1.8 mg/ml). Substantial mean and standard deviation differences between input and output potentials indicate significant signal transformation. Cross-correlation reveals −122 ms lag at maximum correlation, indicating anticipatory behavior.",pdffigures2_out_newtests/figures/14716_9789819827664-Table9.2-1.png,74.88,127.44,357.12,292.32
14716_9789819827664,18.3,Figure,433,"Fig. 18.3. Period modulation in seconds for proteinoids (1: L-Glu:L-Phe:L-His, 2: L-Glu:L-Phe, 3: L-Phe:L-Lys, 4: L-Asp, 5: L-Phe) in response to varying white light intensities.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure18.3-1.png,70.56,72.72,360.0,316.08
14716_9789819827664,22.1,Figure,510,"Fig. 22.1. (a) SEM image of proteinoid microspheres with edge detection. The cyan-colored spheres represent the proteinoid structures, with red edges highlighting their boundaries. (b) In-depth examination of proteinoid microspheres and their relationship to the golden ratio (φ ≈ 1.6180). (i) SEM image of proteinoid microspheres superimposed with a golden spiral and rectangle. (ii) Size distribution histogram of microsphere diameters, showing a normal distribution with a mean of approximately 1581 nm. (iii) Simulated spatial distribution of microspheres, with colors indicating diameter sizes ranging from 1300 to 2000 nm. (iv) Distribution of size ratios between microspheres, with the red dashed line indicating the golden ratio (φ = 1.6180). The analysis reveals no significant correlation between the microsphere characteristics and the golden ratio.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure22.1-1.png,52.559999999999995,72.72,378.0,433.44
14716_9789819827664,8.2,Figure,207,"Fig. 8.2. Proto-brain self-assembled proteinoid structure visualized via SEM. Spherical proteinoid units aggregate into a cohesive, interconnected network spanning 233 nm across the field of view (scale bar shown). The resulting architecture suggests potential for collective electrical interactions and distributed information processing.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.2-1.png,95.75999999999999,72.0,337.68,334.08
14716_9789819827664,15.4,Figure,383,"Fig. 15.4. Resistance as a function of applied voltage for 16 proteinoid formulations. Substantial variability in resistance is observed among the samples as voltage increases, highlighting distinct electrical behaviors across different proteinoid compositions.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure15.4-1.png,79.92,72.72,353.52,291.59999999999997
14716_9789819827664,13.4,Figure,346,"Fig. 13.4. Electrochemical impedance spectroscopy analysis comparing proteinoid microspheres in deionized water (DW, blue) and heavy water (HW, red), revealing fundamental differences in charge transport mechanisms between isotopic systems. Panels (a, b) present Nyquist plots (−Z′′ vs. Z′) showing distinct impedance characteristics: DW displays a compressed semicircle with maximum real impedance Z′ max ≈ 8 kΩ, characteristic of charge transferdominated processes where the semicircle diameter relates to charge transfer resistance. In contrast, HW exhibits extended diffusion-dominated behavior with Z′ max ≈ 120 kΩ, showing the characteristic 45◦ line at low frequencies associated with semi-infinite linear diffusion (Warburg impedance). Panels (c, d) show Bode plots demonstrating frequency-dependent impedance magnitude (|Z|) and phase angle (ϕ) relationships. DW shows characteristic frequencies near 10 Hz where impedance magnitude exhibits an inflection and phase reaches a maximum value of approximately 30◦, with impedance range 1.1–8.1 kΩ. HW exhibits broader frequency dispersion spanning 12.9–136.6 kΩ with dampened phase response (mean ϕ = 11.0◦ ± 11.2◦), consistent with increased diffusion limitations. The order-of-magnitude difference in impedance magnitudes (mean |Z|DW = 3.3 ± 2.6 kΩ vs. mean |Z|HW = 29.4 ± 27.2 kΩ) demonstrates major alterations in charge transport properties induced by deuterium substitution, reflecting changes in both interfacial capacitance and bulk resistivity.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure13.4-1.png,54.0,72.72,379.44,269.28
14716_9789819827664,8.7,Figure,214,"Fig. 8.7. Mixed-mode spiking correlation and timing analysis. Representative voltage traces from proteinoid and device signals shown for multiple stimulation frequencies. Cross-correlation lag analysis demonstrates optimal temporal offset (ms) for which spike-train correlation is maximized. Statistical testing confirms a significant linear association between the proteinoid and device spike trains (R = 0.4670, p < 0.001). Proteinoid responses show frequency-dependent temporal delays relative to device activity.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.7-1.png,54.0,326.88,379.44,498.24
14716_9789819827664,25.7,Table,620,Table 25.7. Performance comparison of audio classification methods.,pdffigures2_out_newtests/figures/14716_9789819827664-Table25.7-1.png,76.32,169.92,576.0,267.12
14716_9789819827664,18.2,Figure,432,"Fig. 18.2. L-Glu:L-Phe:L-His proteinoid response to cold white light illumination showing (a) electrical oscillations, (b) histogram of periods, (c) histogram of amplitudes, and (d) Fourier transform analysis.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure18.2-1.png,77.75999999999999,72.72,353.52,324.0
14716_9789819827664,16.8,Figure,410,"Fig. 16.8. Current–voltage (I–V) memfractance characteristics of L-Glu: L-Arg proteinoids with and without hydroxyapatite (HAP). (a) Pinched hysteresis loops of the proteinoids in aqueous suspension and after integration with HAP. (b) Comparison of the positive-voltage region shows that at +1 V, the L-Glu: L-Arg:HAP sample exhibits a current exceeding 20× that of the pure proteinoids (75.7 μA vs. 3.50 μA). (c) A similar enhancement is observed at −1 V (−69.2 μA vs. −3.94 μA). These results indicate that HAP significantly increases conductivity and modifies memfractance behavior in the proteinoid network, suggesting tunable bioelectronic functionality.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure16.8-1.png,52.559999999999995,72.72,378.0,320.4
14716_9789819827664,9.19,Figure,262,"Fig. 9.19. Proteinoid-chondroitin dynamics mapped onto game theory diagram. White point represents current scenario based on calculated temptation to cheat (T − R) and penalty for cooperating (P − S) values. Dynamics fall within Prisoner’s Dilemma regime, suggesting defection likely represents longterm system outcome.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.19-1.png,54.0,335.52,379.44,510.47999999999996
14716_9789819827664,16.1,Table,405,Table 16.1. Fifth degree polynomial fitting coefficients for current-voltage data.,pdffigures2_out_newtests/figures/14716_9789819827664-Table16.1-1.png,57.599999999999994,93.6,374.4,182.88
14716_9789819827664,7.2,Figure,190,"Fig. 7.2. Differential pulse voltammograms of twelve proteinoid formulations. Peak height increases with microsphere concentration, indicating quantifiable electrical activity. Observed current oscillations suggest semiconducting behavior potentially linked to amino-acid–derived polymer structure. While the electrochemical dynamics present intriguing similarities to neuronal electrophysiology, additional electrical, structural, and theoretical studies are required to confirm conduction mechanisms and classify the semiconducting properties with certainty.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure7.2-1.png,73.44,54.72,579.6,311.03999999999996
14716_9789819827664,6.17,Figure,183,"Fig. 6.17. Light-induced oscillations in proteinoids suggest that these molecules may function as light-sensitive switches. Possible contributing factors include amino acid functional roles, proteinoid supramolecular structure, and heat/light effects, among others. These phenomena could have significant ramifications for computational systems such as quantum and biological computers; therefore, further study is needed to identify the specific mechanisms responsible for the observed oscillations.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure6.17-1.png,58.32,72.0,374.4,216.72
14716_9789819827664,17.1,Figure,422,Fig. 17.1. Controlling proteinoid current signals for logic gating applications. Two types of proteinoids exhibit distinct spiking frequencies and amplitudes in response to different potentials.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure17.1-1.png,65.52,72.0,367.2,226.07999999999998
14716_9789819827664,24.10,Table,603,Table 24.10. Comparison of neuron types and the potential of proteinoid— PANI nanofibers for biological mimicry.,pdffigures2_out_newtests/figures/14716_9789819827664-Table24.10-1.png,54.0,94.32,378.0,466.56
14716_9789819827664,24.4,Figure,564,"Fig. 24.4. A comparison using box plots of the voltage (mV) distributions of simulated input neurons and PANI–proteinoid samples in response to thalamocortical stimulation. The box diagrams provide a visual representation of the statistical characteristics and dispersion of the possible values within each group. The input/simulated neurons demonstrate a more extensive spectrum of potential values, ranging from −67.83 to −52.97 mV interquartile range (IQR) with a median value of −60.92 mV. Additionally, the box plot exposes outliers, which are pulses of significant amplitude that occur in the input neurons. With a median value of 2.73 mV and an interquartile range of 2.47 to 2.99 mV, the potential distribution of the PANI–proteinoid samples is more restricted. The box diagrams illustrate the signal processing and regularization capabilities of the PANI–proteinoid system through the distinction of voltage distributions. This system effectively converts a highly variable input into a more precise and predictable output response.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.4-1.png,54.0,72.0,379.44,244.07999999999998
14716_9789819827664,11.4,Table,305,Table 11.4. Summary of induced-mode spiking characteristics for input and omeprazole–proteinoid output signals.,pdffigures2_out_newtests/figures/14716_9789819827664-Table11.4-1.png,112.32,105.83999999999999,319.68,266.4
14716_9789819827664,8.3,Table,210,"Table 8.3. Peak-to-peak distance (P–P), RMS, and STD of device and proteinoid signals under different neuronal spike inputs. Distinct signal characteristics reflect differing mechanisms of conduction and transduction.",pdffigures2_out_newtests/figures/14716_9789819827664-Table8.3-1.png,56.879999999999995,347.76,375.12,529.1999999999999
14716_9789819827664,12.1,Table,326,Table 12.1. Cluster centroids for amplitude parameters across pulse frequencies.,pdffigures2_out_newtests/figures/14716_9789819827664-Table12.1-1.png,76.32,94.32,356.4,208.07999999999998
14716_9789819827664,12.9,Figure,326,"Fig. 12.9. Hierarchical clustering dendrograms of photoelectrochemical response data under pulsed yellow light illumination. (a) 1 Hz stimulation, (b) 5 Hz stimulation, and (c) 20 Hz stimulation. Cluster evolution indicates systematic frequency-dependent modulation of both amplitude and period characteristics.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure12.9-1.png,61.919999999999995,233.28,371.52,390.24
14716_9789819827664,9.7,Figure,239,"Fig. 9.7. Fano factor FF(w) as a function of observation window size for chondroitin–proteinoid microspheres (1.8 mg/ml). The blue line represents calculated Fano factor values across window sizes ranging from 0.1 to 100 s. The red dashed line indicates the reference level for Poisson-like behavior (FF = 1). Consistently low Fano factor values across different timescales suggest highly regular spiking patterns with sub-Poisson variability in spike counts. This regularity is maintained even as the observation window increases, indicating stable and structured microsphere firing behavior.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.7-1.png,58.32,72.0,374.4,245.51999999999998
14716_9789819827664,11.8,Figure,294,"Fig. 11.8. Impedance spectroscopy analysis of the omeprazole–proteinoid system. (a) Nyquist representation showing semicircular high-frequency arc and Warburg diffusion tail at low frequencies. Randles circuit fit reproduces experimental features. (b) Randles circuit schematic including Rs, Cdl, Rct, and Warburg element ZW .",pdffigures2_out_newtests/figures/14716_9789819827664-Figure11.8-1.png,54.0,317.52,379.44,498.24
